Experiment,Method,Column,Measure,Value
50,Median,Ramachandran outliers [%],MAE,0.5016384726921217
50,Median,Ramachandran outliers [%],MAD,0.04
50,Median,Rotamer outliers [%],MSE,15.213819571428573
50,Median,Rotamer outliers [%],MAE,2.3215190476190477
50,Median,Rotamer outliers [%],MAD,1.375
50,Median,RSRZ outliers [%],MSE,18.35332715923567
50,Median,RSRZ outliers [%],MAE,2.6413358811040344
50,Median,RSRZ outliers [%],MAD,1.86
50,Median,R [%],MSE,10.101749773317357
50,Median,R [%],MAE,2.452163947963513
50,Median,R [%],MAD,2.0
50,Median,R free [%],MSE,14.444041462435996
50,Median,R free [%],MAE,2.9842247447235484
50,Median,R free [%],MAD,2.4719999999999978
50,Bayesian,Clashscore,MSE,26.694176483239463
50,Bayesian,Clashscore,MAE,3.3074304585459875
50,Bayesian,Clashscore,MAD,2.103563478465885
50,Bayesian,Ramachandran outliers [%],MSE,0.6660875920042965
50,Bayesian,Ramachandran outliers [%],MAE,0.3966400128546219
50,Bayesian,Ramachandran outliers [%],MAD,0.20848926424183745
50,Bayesian,Rotamer outliers [%],MSE,6.883494964242687
50,Bayesian,Rotamer outliers [%],MAE,1.7709732315610038
50,Bayesian,Rotamer outliers [%],MAD,1.2452980192118963
50,Bayesian,RSRZ outliers [%],MSE,15.515760406531616
50,Bayesian,RSRZ outliers [%],MAE,2.5658489868916967
50,Bayesian,RSRZ outliers [%],MAD,2.008693687118524
50,Bayesian,R [%],MSE,3.146147709151653
50,Bayesian,R [%],MAE,1.3227798542733604
50,Bayesian,R [%],MAD,0.9938158264619723
50,Bayesian,R free [%],MSE,3.120143540086164
50,Bayesian,R free [%],MAE,1.3265616677964993
50,Bayesian,R free [%],MAD,1.0385769462388375
51,Mean,Clashscore,MSE,96.07320210420669
51,Mean,Clashscore,MAE,6.227185591330611
51,Mean,Clashscore,MAD,4.940242475666768
51,Mean,Ramachandran outliers [%],MSE,1.2238403440207726
51,Mean,Ramachandran outliers [%],MAE,0.618177420009979
51,Mean,Ramachandran outliers [%],MAD,0.49429419421162146
51,Mean,Rotamer outliers [%],MSE,14.38237560866651
51,Mean,Rotamer outliers [%],MAE,2.6042561721535784
51,Mean,Rotamer outliers [%],MAD,2.1217380379799318
51,Mean,RSRZ outliers [%],MSE,16.336287290350604
51,Mean,RSRZ outliers [%],MAE,2.760056452004667
51,Mean,RSRZ outliers [%],MAD,2.3263800207365994
51,Mean,R [%],MSE,10.663900261943043
51,Mean,R [%],MAE,2.535461289012817
51,Mean,R [%],MAD,2.0435459226664534
51,Mean,R free [%],MSE,14.529104792371657
51,Mean,R free [%],MAE,3.001217155723685
51,Mean,R free [%],MAD,2.5103976604071008
51,Median,Clashscore,MSE,103.26679669421488
51,Median,Clashscore,MAE,5.597190082644629
51,Median,Clashscore,MAD,3.33
51,Median,Ramachandran outliers [%],MSE,1.4421003383276947
51,Median,Ramachandran outliers [%],MAE,0.5064378927017882
51,Median,Ramachandran outliers [%],MAD,0.04
51,Median,Rotamer outliers [%],MSE,15.965591095238096
51,Median,Rotamer outliers [%],MAE,2.387890476190476
51,Median,Rotamer outliers [%],MAD,1.3900000000000001
51,Median,RSRZ outliers [%],MSE,17.373062318471337
51,Median,RSRZ outliers [%],MAE,2.6193070063694273
51,Median,RSRZ outliers [%],MAD,1.86
51,Median,R [%],MSE,10.678385137640612
51,Median,R [%],MAE,2.5317149570159714
51,Median,R [%],MAD,2.0090000000000003
51,Median,R free [%],MSE,14.533027211660531
51,Median,R free [%],MAE,3.0014042072671265
51,Median,R free [%],MAD,2.5130000000000017
51,Bayesian,Clashscore,MSE,49.894172763592636
51,Bayesian,Clashscore,MAE,4.494681169804722
51,Bayesian,Clashscore,MAD,2.7059907675896424
51,Bayesian,Ramachandran outliers [%],MSE,0.6080277652809923
51,Bayesian,Ramachandran outliers [%],MAE,0.41824253122119937
51,Bayesian,Ramachandran outliers [%],MAD,0.21390540043036488
51,Bayesian,Rotamer outliers [%],MSE,7.197847258153505
51,Bayesian,Rotamer outliers [%],MAE,1.8138040537549251
51,Bayesian,Rotamer outliers [%],MAD,1.2256619969581748
51,Bayesian,RSRZ outliers [%],MSE,14.703202321544099
51,Bayesian,RSRZ outliers [%],MAE,2.5737045301338295
51,Bayesian,RSRZ outliers [%],MAD,2.041795681759118
51,Bayesian,R [%],MSE,3.272541733527949
51,Bayesian,R [%],MAE,1.3343018703842133
51,Bayesian,R [%],MAD,1.0096479806634697
51,Bayesian,R free [%],MSE,3.3110495402639644
51,Bayesian,R free [%],MAE,1.357587068882264
51,Bayesian,R free [%],MAD,1.0633479891341118
52,Mean,Clashscore,MSE,44.83955379485911
52,Mean,Clashscore,MAE,4.988336430368888
52,Mean,Clashscore,MAD,4.610645106021915
52,Mean,Ramachandran outliers [%],MSE,1.3788633812494826
52,Mean,Ramachandran outliers [%],MAE,0.6167702721628077
52,Mean,Ramachandran outliers [%],MAD,0.4943674816159706
52,Mean,Rotamer outliers [%],MSE,13.882614544298727
52,Mean,Rotamer outliers [%],MAE,2.5644008213584795
52,Mean,Rotamer outliers [%],MAD,2.0922378306658924
52,Mean,RSRZ outliers [%],MSE,16.491564234627074
52,Mean,RSRZ outliers [%],MAE,2.743761783037507
52,Mean,RSRZ outliers [%],MAD,2.309619438308614
52,Mean,R [%],MSE,10.537642564094721
52,Mean,R [%],MAE,2.5011200424054016
52,Mean,R [%],MAD,2.0763438937988354
52,Mean,R free [%],MSE,14.71191504261752
52,Mean,R free [%],MAE,3.010498196689973
52,Mean,R free [%],MAD,2.5357900613945823
52,Median,Clashscore,MSE,49.83021074380164
52,Median,Clashscore,MAE,4.678264462809917
52,Median,Clashscore,MAD,3.380000000000001
52,Median,Ramachandran outliers [%],MSE,1.593242629289512
52,Median,Ramachandran outliers [%],MAE,0.5036249395843403
52,Median,Ramachandran outliers [%],MAD,0.04
52,Median,Rotamer outliers [%],MSE,15.395710380952382
52,Median,Rotamer outliers [%],MAE,2.3584285714285715
52,Median,Rotamer outliers [%],MAD,1.44
52,Median,RSRZ outliers [%],MSE,17.46544091719745
52,Median,RSRZ outliers [%],MAE,2.601780042462845
52,Median,RSRZ outliers [%],MAD,1.8599999999999999
52,Median,R [%],MSE,10.514452440002886
52,Median,R [%],MAE,2.4939649255971514
52,Median,R [%],MAD,2.0380000000000003
52,Median,R free [%],MSE,14.710218052449266
52,Median,R free [%],MAE,3.010191991726669
52,Median,R free [%],MAD,2.530000000000001
52,Bayesian,Clashscore,MSE,22.839921350642147
52,Bayesian,Clashscore,MAE,3.3832852909612545
52,Bayesian,Clashscore,MAD,2.652991697256316
52,Bayesian,Ramachandran outliers [%],MSE,0.6030500064995703
52,Bayesian,Ramachandran outliers [%],MAE,0.3923611498231369
52,Bayesian,Ramachandran outliers [%],MAD,0.1934850905791361
52,Bayesian,Rotamer outliers [%],MSE,7.13273814401101
52,Bayesian,Rotamer outliers [%],MAE,1.7902576151954512
52,Bayesian,Rotamer outliers [%],MAD,1.2242983581854734
52,Bayesian,RSRZ outliers [%],MSE,14.8303002342393
52,Bayesian,RSRZ outliers [%],MAE,2.545888251466203
52,Bayesian,RSRZ outliers [%],MAD,2.0087581234874268
52,Bayesian,R [%],MSE,3.0277824862354445
52,Bayesian,R [%],MAE,1.290738250572265
52,Bayesian,R [%],MAD,0.9892846145088257
52,Bayesian,R free [%],MSE,3.010950144884974
52,Bayesian,R free [%],MAE,1.292794065352543
52,Bayesian,R free [%],MAD,0.9967133397344092
53,Mean,Clashscore,MSE,51.72083118835662
53,Mean,Clashscore,MAE,5.100639885147505
53,Mean,Clashscore,MAD,4.26933107066224
53,Mean,Ramachandran outliers [%],MSE,1.3519561888910703
53,Mean,Ramachandran outliers [%],MAE,0.600608274444932
53,Mean,Ramachandran outliers [%],MAD,0.4944699513351738
53,Mean,Rotamer outliers [%],MSE,15.834259061663907
53,Mean,Rotamer outliers [%],MAE,2.6716223870730813
53,Mean,Rotamer outliers [%],MAD,2.1
53,Mean,RSRZ outliers [%],MSE,18.086756269162205
53,Mean,RSRZ outliers [%],MAE,2.7979522690823186
53,Mean,RSRZ outliers [%],MAD,2.2855544335752604
53,Mean,R [%],MSE,10.61319791563037
53,Mean,R [%],MAE,2.5084606241372356
53,Mean,R [%],MAD,2.031701781018384
53,Mean,R free [%],MSE,14.908795229782513
53,Mean,R free [%],MAE,3.049703975336218
53,Mean,R free [%],MAD,2.547599025808932
53,Median,Clashscore,MSE,56.581121487603305
53,Median,Clashscore,MAE,4.529173553719008
53,Median,Clashscore,MAD,3.0199999999999996
53,Median,Ramachandran outliers [%],MSE,1.5609072982116965
53,Median,Ramachandran outliers [%],MAE,0.4961333977767036
53,Median,Ramachandran outliers [%],MAD,0.04
53,Median,Rotamer outliers [%],MSE,17.591737095238095
53,Median,Rotamer outliers [%],MAE,2.443290476190476
53,Median,Rotamer outliers [%],MAD,1.38
53,Median,RSRZ outliers [%],MSE,19.33070622505308
53,Median,RSRZ outliers [%],MAE,2.677109129511678
53,Median,RSRZ outliers [%],MAD,1.87
53,Median,R [%],MSE,10.634682102609348
53,Median,R [%],MAE,2.505492861060461
53,Median,R [%],MAD,2.0230000000000032
53,Median,R free [%],MSE,14.909065247424365
53,Median,R free [%],MAE,3.049702989396274
53,Median,R free [%],MAD,2.5529999999999973
53,Bayesian,Clashscore,MSE,31.29467287328922
53,Bayesian,Clashscore,MAE,3.649276220235215
53,Bayesian,Clashscore,MAD,2.6521042352903983
53,Bayesian,Ramachandran outliers [%],MSE,0.644421285463499
53,Bayesian,Ramachandran outliers [%],MAE,0.40159578619313585
53,Bayesian,Ramachandran outliers [%],MAD,0.21
53,Bayesian,Rotamer outliers [%],MSE,8.096714164140996
53,Bayesian,Rotamer outliers [%],MAE,1.8711890216440286
53,Bayesian,Rotamer outliers [%],MAD,1.265992517619705
53,Bayesian,RSRZ outliers [%],MSE,16.385192197499318
53,Bayesian,RSRZ outliers [%],MAE,2.6081108342396644
53,Bayesian,RSRZ outliers [%],MAD,2.0364901816057244
53,Bayesian,R [%],MSE,3.2062854047956737
53,Bayesian,R [%],MAE,1.2997604946887504
53,Bayesian,R [%],MAD,0.9842437565653839
53,Bayesian,R free [%],MSE,3.1335969406030997
53,Bayesian,R free [%],MAE,1.3092783473090444
53,Bayesian,R free [%],MAD,1.0059320897436415
54,Mean,Clashscore,MSE,42.60867936166331
54,Mean,Clashscore,MAE,5.014438743189954
54,Mean,Clashscore,MAD,4.37147606654211
54,Mean,Ramachandran outliers [%],MSE,1.461396767872372
54,Mean,Ramachandran outliers [%],MAE,0.6198174880790203
54,Mean,Ramachandran outliers [%],MAD,0.4943707977881132
54,Mean,Rotamer outliers [%],MSE,13.653599472401629
54,Mean,Rotamer outliers [%],MAE,2.5609123510201828
54,Mean,Rotamer outliers [%],MAD,2.111180280288582
54,Mean,RSRZ outliers [%],MSE,16.461648552764213
54,Mean,RSRZ outliers [%],MAE,2.764941566006677
54,Mean,RSRZ outliers [%],MAD,2.3244405175134117
54,Mean,R [%],MSE,10.52738930024044
54,Mean,R [%],MAE,2.497784458992822
54,Mean,R [%],MAD,2.0341517005776737
54,Mean,R free [%],MSE,14.264788258540754
54,Mean,R free [%],MAE,2.966989063651935
54,Mean,R free [%],MAD,2.4469482241572607
54,Median,Clashscore,MSE,43.05077024793388
54,Median,Clashscore,MAE,4.1094214876033055
54,Median,Clashscore,MAD,2.59
54,Median,Ramachandran outliers [%],MSE,1.6756003866602223
54,Median,Ramachandran outliers [%],MAE,0.5033252779120347
54,Median,Ramachandran outliers [%],MAD,0.04
54,Median,Rotamer outliers [%],MSE,15.31499861904762
54,Median,Rotamer outliers [%],MAE,2.3695095238095236
54,Median,Rotamer outliers [%],MAD,1.38
54,Median,RSRZ outliers [%],MSE,17.514289520169854
54,Median,RSRZ outliers [%],MAE,2.629091295116773
54,Median,RSRZ outliers [%],MAD,1.8800000000000003
54,Median,R [%],MSE,10.538169205181502
54,Median,R [%],MAE,2.4954150237140724
54,Median,R [%],MAD,2.0
54,Median,R free [%],MSE,14.264384844630772
54,Median,R free [%],MAE,2.966883726843503
54,Median,R free [%],MAD,2.4400000000000013
54,Bayesian,Clashscore,MSE,21.991277692103218
54,Bayesian,Clashscore,MAE,3.242890019991688
54,Bayesian,Clashscore,MAD,2.623143080339914
54,Bayesian,Ramachandran outliers [%],MSE,0.6682220541705961
54,Bayesian,Ramachandran outliers [%],MAE,0.4068811188144255
54,Bayesian,Ramachandran outliers [%],MAD,0.20500078937106814
54,Bayesian,Rotamer outliers [%],MSE,7.270507945132605
54,Bayesian,Rotamer outliers [%],MAE,1.768415373928872
54,Bayesian,Rotamer outliers [%],MAD,1.1887998638057753
54,Bayesian,RSRZ outliers [%],MSE,14.78868256223735
54,Bayesian,RSRZ outliers [%],MAE,2.5676221309025893
54,Bayesian,RSRZ outliers [%],MAD,2.0142404089260975
54,Bayesian,R [%],MSE,3.245733349836201
54,Bayesian,R [%],MAE,1.3173578649972753
54,Bayesian,R [%],MAD,0.962959187880756
54,Bayesian,R free [%],MSE,3.155777565193602
54,Bayesian,R free [%],MAE,1.313460142763367
54,Bayesian,R free [%],MAD,1.007870484837639
55,Mean,Clashscore,MSE,143.42416337874243
55,Mean,Clashscore,MAE,5.9126219719451
55,Mean,Clashscore,MAD,4.449635960153056
55,Mean,Ramachandran outliers [%],MSE,1.6907764974528623
55,Mean,Ramachandran outliers [%],MAE,0.6118498434048297
55,Mean,Ramachandran outliers [%],MAD,0.49453295860588126
55,Mean,Rotamer outliers [%],MSE,14.02275744574369
55,Mean,Rotamer outliers [%],MAE,2.6400869020964386
55,Mean,Rotamer outliers [%],MAD,2.181069740442823
55,Mean,RSRZ outliers [%],MSE,16.771427247928447
55,Mean,RSRZ outliers [%],MAE,2.73332042576166
55,Mean,RSRZ outliers [%],MAD,2.2946219176847134
55,Mean,R [%],MSE,10.501830843988486
55,Mean,R [%],MAE,2.479627859712034
55,Mean,R [%],MAD,1.9833150688467605
55,Mean,R free [%],MSE,15.162483466360177
55,Mean,R free [%],MAE,3.034081140183561
55,Mean,R free [%],MAD,2.5180078711919016
55,Median,Clashscore,MSE,153.93498512396695
55,Median,Clashscore,MAE,5.544793388429753
55,Median,Clashscore,MAD,2.8
55,Median,Ramachandran outliers [%],MSE,1.896388690188497
55,Median,Ramachandran outliers [%],MAE,0.49324311261478976
55,Median,Ramachandran outliers [%],MAD,0.04
55,Median,Rotamer outliers [%],MSE,15.699642952380954
55,Median,Rotamer outliers [%],MAE,2.434304761904762
55,Median,Rotamer outliers [%],MAD,1.42
55,Median,RSRZ outliers [%],MSE,17.842164280254778
55,Median,RSRZ outliers [%],MAE,2.60311847133758
55,Median,RSRZ outliers [%],MAD,1.8599999999999999
55,Median,R [%],MSE,10.50466327673506
55,Median,R [%],MAE,2.476347267746728
55,Median,R [%],MAD,1.9700000000000024
55,Median,R free [%],MSE,15.163105259564434
55,Median,R free [%],MAE,3.033758038898449
55,Median,R free [%],MAD,2.5139999999999993
55,Bayesian,Clashscore,MSE,68.43067361884786
55,Bayesian,Clashscore,MAE,3.9540953164338775
55,Bayesian,Clashscore,MAD,2.5725589713965995
55,Bayesian,Ramachandran outliers [%],MSE,0.892544147782844
55,Bayesian,Ramachandran outliers [%],MAE,0.410140044160918
55,Bayesian,Ramachandran outliers [%],MAD,0.19112447157845658
55,Bayesian,Rotamer outliers [%],MSE,6.935078182311422
55,Bayesian,Rotamer outliers [%],MAE,1.8086951417037318
55,Bayesian,Rotamer outliers [%],MAD,1.2669218452832132
55,Bayesian,RSRZ outliers [%],MSE,15.045039727421356
55,Bayesian,RSRZ outliers [%],MAE,2.5388134689397925
55,Bayesian,RSRZ outliers [%],MAD,2.0055320831358077
55,Bayesian,R [%],MSE,3.2355586392476563
55,Bayesian,R [%],MAE,1.3186997948112504
55,Bayesian,R [%],MAD,0.9951829913064216
55,Bayesian,R free [%],MSE,3.1642311834044254
55,Bayesian,R free [%],MAE,1.3173103768623469
55,Bayesian,R free [%],MAD,1.0120359763267714
56,Mean,Clashscore,MSE,37.33347627062016
56,Mean,Clashscore,MAE,4.802145030267653
56,Mean,Clashscore,MAD,4.111384852613629
56,Mean,Ramachandran outliers [%],MSE,1.3735231701723578
56,Mean,Ramachandran outliers [%],MAE,0.6081892621023725
56,Mean,Ramachandran outliers [%],MAD,0.4945342021704345
56,Mean,Rotamer outliers [%],MSE,13.213138329055205
56,Mean,Rotamer outliers [%],MAE,2.58954812844783
56,Mean,Rotamer outliers [%],MAD,2.1822485280703208
56,Mean,RSRZ outliers [%],MSE,16.53796274140241
56,Mean,RSRZ outliers [%],MAE,2.776622947328787
56,Mean,RSRZ outliers [%],MAD,2.3345490691069744
56,Mean,R [%],MSE,9.979334470710947
56,Mean,R [%],MAE,2.449378575869457
56,Mean,R [%],MAD,1.9875374597017412
56,Mean,R free [%],MSE,14.31657188952292
56,Mean,R free [%],MAE,2.9983344428044014
56,Mean,R free [%],MAD,2.5064794045790926
56,Median,Clashscore,MSE,38.27499669421488
56,Median,Clashscore,MAE,4.253057851239669
56,Median,Clashscore,MAD,3.3100000000000005
56,Median,Ramachandran outliers [%],MSE,1.579069453842436
56,Median,Ramachandran outliers [%],MAE,0.49301594973417107
56,Median,Ramachandran outliers [%],MAD,0.04
56,Median,Rotamer outliers [%],MSE,14.724732714285715
56,Median,Rotamer outliers [%],MAE,2.3810428571428575
56,Median,Rotamer outliers [%],MAD,1.4300000000000002
56,Median,RSRZ outliers [%],MSE,17.61010437367304
56,Median,RSRZ outliers [%],MAE,2.634729511677282
56,Median,RSRZ outliers [%],MAD,1.85
56,Median,R [%],MSE,9.973950037508029
56,Median,R [%],MAE,2.446313330965785
56,Median,R [%],MAD,1.9959999999999987
56,Median,R free [%],MSE,14.316828731294226
56,Median,R free [%],MAE,2.998466508675317
56,Median,R free [%],MAD,2.509999999999998
56,Bayesian,Clashscore,MSE,19.31920193626159
56,Bayesian,Clashscore,MAE,3.3442048703739604
56,Bayesian,Clashscore,MAD,2.600724038702574
56,Bayesian,Ramachandran outliers [%],MSE,0.7286434980745324
56,Bayesian,Ramachandran outliers [%],MAE,0.44015233073341065
56,Bayesian,Ramachandran outliers [%],MAD,0.21502295681668215
56,Bayesian,Rotamer outliers [%],MSE,7.290642809038544
56,Bayesian,Rotamer outliers [%],MAE,1.8383235067342647
56,Bayesian,Rotamer outliers [%],MAD,1.2864998644042036
56,Bayesian,RSRZ outliers [%],MSE,14.811207471326876
56,Bayesian,RSRZ outliers [%],MAE,2.5693728670158564
56,Bayesian,RSRZ outliers [%],MAD,2.0329019397778403
56,Bayesian,R [%],MSE,3.086930621058294
56,Bayesian,R [%],MAE,1.2983130090151265
56,Bayesian,R [%],MAD,0.9877851858773639
56,Bayesian,R free [%],MSE,3.0481115894359285
56,Bayesian,R free [%],MAE,1.3062442127802703
56,Bayesian,R free [%],MAD,1.0065235648062263
57,Mean,Clashscore,MSE,70.3443276699834
57,Mean,Clashscore,MAE,5.470859693871876
57,Mean,Clashscore,MAD,4.440132823144513
57,Mean,Ramachandran outliers [%],MSE,1.1476881516305386
57,Mean,Ramachandran outliers [%],MAE,0.5831739683019221
57,Mean,Ramachandran outliers [%],MAD,0.49501985558070316
57,Mean,Rotamer outliers [%],MSE,12.813657727979406
57,Mean,Rotamer outliers [%],MAE,2.54462265883217
57,Mean,Rotamer outliers [%],MAD,2.13
57,Mean,RSRZ outliers [%],MSE,16.27196406023466
57,Mean,RSRZ outliers [%],MAE,2.7567616290702137
57,Mean,RSRZ outliers [%],MAD,2.3226002794933063
57,Mean,R [%],MSE,10.815430013965292
57,Mean,R [%],MAE,2.529607524512838
57,Mean,R [%],MAD,2.0144357010167653
57,Mean,R free [%],MSE,14.558497232271206
57,Mean,R free [%],MAE,3.025878345087388
57,Mean,R free [%],MAD,2.5541370021239658
57,Median,Clashscore,MSE,79.59072727272726
57,Median,Clashscore,MAE,5.236694214876033
57,Median,Clashscore,MAD,2.6599999999999997
57,Median,Ramachandran outliers [%],MSE,1.327466940550991
57,Median,Ramachandran outliers [%],MAE,0.4649154180763654
57,Median,Ramachandran outliers [%],MAD,0.04
57,Median,Rotamer outliers [%],MSE,14.501752523809524
57,Median,Rotamer outliers [%],MAE,2.3650142857142855
57,Median,Rotamer outliers [%],MAD,1.3900000000000001
57,Median,RSRZ outliers [%],MSE,17.381602318471337
57,Median,RSRZ outliers [%],MAE,2.633329087048832
57,Median,RSRZ outliers [%],MAD,1.8800000000000003
57,Median,R [%],MSE,10.83936751447857
57,Median,R [%],MAE,2.5276453270918275
57,Median,R [%],MAD,2.0
57,Median,R free [%],MSE,14.556885300861039
57,Median,R free [%],MAE,3.0257173866784
57,Median,R free [%],MAD,2.5700000000000003
57,Bayesian,Clashscore,MSE,45.19376668170959
57,Bayesian,Clashscore,MAE,3.8621481103871975
57,Bayesian,Clashscore,MAD,2.3658023405047492
57,Bayesian,Ramachandran outliers [%],MSE,0.5394773045412548
57,Bayesian,Ramachandran outliers [%],MAE,0.38679294449242335
57,Bayesian,Ramachandran outliers [%],MAD,0.2038592385093949
57,Bayesian,Rotamer outliers [%],MSE,6.478847688156921
57,Bayesian,Rotamer outliers [%],MAE,1.7386807928342174
57,Bayesian,Rotamer outliers [%],MAD,1.2455170811643543
57,Bayesian,RSRZ outliers [%],MSE,14.707233002277075
57,Bayesian,RSRZ outliers [%],MAE,2.563208296118938
57,Bayesian,RSRZ outliers [%],MAD,2.0328406549726137
57,Bayesian,R [%],MSE,3.2741504667955876
57,Bayesian,R [%],MAE,1.3324808999764761
57,Bayesian,R [%],MAD,1.0129538699563092
57,Bayesian,R free [%],MSE,3.1489548306923103
57,Bayesian,R free [%],MAE,1.312682839051052
57,Bayesian,R free [%],MAD,1.01272533526895
58,Mean,Clashscore,MSE,60.07580423591136
58,Mean,Clashscore,MAE,5.466353839891431
58,Mean,Clashscore,MAD,4.681153227977711
58,Mean,Ramachandran outliers [%],MSE,1.5520513305695176
58,Mean,Ramachandran outliers [%],MAE,0.6337180153123246
58,Mean,Ramachandran outliers [%],MAD,0.49420805664022016
58,Mean,Rotamer outliers [%],MSE,13.479952557573352
58,Mean,Rotamer outliers [%],MAE,2.6013262147615492
58,Mean,Rotamer outliers [%],MAD,2.171782486109959
58,Mean,RSRZ outliers [%],MSE,16.89250670013022
58,Mean,RSRZ outliers [%],MAE,2.748377458157597
58,Mean,RSRZ outliers [%],MAD,2.3525304963260147
58,Mean,R [%],MSE,10.479211826353666
58,Mean,R [%],MAE,2.500578182960743
58,Mean,R [%],MAD,1.9948711143586735
58,Mean,R free [%],MSE,14.369947816493541
58,Mean,R free [%],MAE,2.9934566913119105
58,Mean,R free [%],MAD,2.5503872785845445
58,Median,Clashscore,MSE,62.285402479338835
58,Median,Clashscore,MAE,4.686859504132231
58,Median,Clashscore,MAD,2.99
58,Median,Ramachandran outliers [%],MSE,1.7748709038182697
58,Median,Ramachandran outliers [%],MAE,0.5126196230062832
58,Median,Ramachandran outliers [%],MAD,0.04
58,Median,Rotamer outliers [%],MSE,15.056934428571427
58,Median,Rotamer outliers [%],MAE,2.403909523809524
58,Median,Rotamer outliers [%],MAD,1.4500000000000002
58,Median,RSRZ outliers [%],MSE,17.79039905732484
58,Median,RSRZ outliers [%],MAE,2.5890929936305733
58,Median,RSRZ outliers [%],MAD,1.8399999999999999
58,Median,R [%],MSE,10.49673368029369
58,Median,R [%],MAE,2.497127648458291
58,Median,R [%],MAD,2.0
58,Median,R free [%],MSE,14.372974102197555
58,Median,R free [%],MAE,2.9937535192498013
58,Median,R free [%],MAD,2.562999999999999
58,Bayesian,Clashscore,MSE,31.716532535972526
58,Bayesian,Clashscore,MAE,3.6386385223241877
58,Bayesian,Clashscore,MAD,2.274572585357837
58,Bayesian,Ramachandran outliers [%],MSE,0.6854428098977642
58,Bayesian,Ramachandran outliers [%],MAE,0.41238237220093055
58,Bayesian,Ramachandran outliers [%],MAD,0.20473051377924745
58,Bayesian,Rotamer outliers [%],MSE,7.445701737460321
58,Bayesian,Rotamer outliers [%],MAE,1.8323251377786303
58,Bayesian,Rotamer outliers [%],MAD,1.2831128855496172
58,Bayesian,RSRZ outliers [%],MSE,15.316036083319618
58,Bayesian,RSRZ outliers [%],MAE,2.5519731831650714
58,Bayesian,RSRZ outliers [%],MAD,2.034336722043716
58,Bayesian,R [%],MSE,3.2309996780333634
58,Bayesian,R [%],MAE,1.305079183857381
58,Bayesian,R [%],MAD,0.9512552779121819
58,Bayesian,R free [%],MSE,3.1398501318521976
58,Bayesian,R free [%],MAE,1.3171498114123155
58,Bayesian,R free [%],MAD,1.0125100899085346
59,Mean,Clashscore,MSE,65.87509829532661
59,Mean,Clashscore,MAE,5.364764036098001
59,Mean,Clashscore,MAD,4.400131599344043
59,Mean,Ramachandran outliers [%],MSE,1.4777639647706409
59,Mean,Ramachandran outliers [%],MAE,0.6241429384953168
59,Mean,Ramachandran outliers [%],MAD,0.4942388141368419
59,Mean,Rotamer outliers [%],MSE,12.995301851132927
59,Mean,Rotamer outliers [%],MAE,2.5603844044558697
59,Mean,Rotamer outliers [%],MAD,2.1000000000000005
59,Mean,RSRZ outliers [%],MSE,14.915583050787315
59,Mean,RSRZ outliers [%],MAE,2.706672456222813
59,Mean,RSRZ outliers [%],MAD,2.3065697155479423
59,Mean,R [%],MSE,10.474276508310599
59,Mean,R [%],MAE,2.4767977368214744
59,Mean,R [%],MAD,1.9940603927813783
59,Mean,R free [%],MSE,14.645880413653442
59,Mean,R free [%],MAE,3.028065917511458
59,Mean,R free [%],MAD,2.5493676248473314
59,Median,Clashscore,MSE,73.67522231404959
59,Median,Clashscore,MAE,4.929173553719008
59,Median,Clashscore,MAD,2.6199999999999997
59,Median,Ramachandran outliers [%],MSE,1.6989556307394877
59,Median,Ramachandran outliers [%],MAE,0.5111358144030933
59,Median,Ramachandran outliers [%],MAD,0.04
59,Median,Rotamer outliers [%],MSE,14.528426142857144
59,Median,Rotamer outliers [%],MAE,2.3416333333333337
59,Median,Rotamer outliers [%],MAD,1.3900000000000001
59,Median,RSRZ outliers [%],MSE,15.969115677282378
59,Median,RSRZ outliers [%],MAE,2.5886904458598723
59,Median,RSRZ outliers [%],MAD,1.8699999999999999
59,Median,R [%],MSE,10.501654640692005
59,Median,R [%],MAE,2.475797136268837
59,Median,R [%],MAD,1.9899999999999984
59,Median,R free [%],MSE,14.64778621320342
59,Median,R free [%],MAE,3.0280460657757517
59,Median,R free [%],MAD,2.5700000000000003
59,Bayesian,Clashscore,MSE,40.03766728956117
59,Bayesian,Clashscore,MAE,3.82318963338898
59,Bayesian,Clashscore,MAD,2.3778086646659493
59,Bayesian,Ramachandran outliers [%],MSE,0.7292604498320437
59,Bayesian,Ramachandran outliers [%],MAE,0.4184151860460435
59,Bayesian,Ramachandran outliers [%],MAD,0.21
59,Bayesian,Rotamer outliers [%],MSE,6.974705385299147
59,Bayesian,Rotamer outliers [%],MAE,1.771885622970397
59,Bayesian,Rotamer outliers [%],MAD,1.2531624231912935
59,Bayesian,RSRZ outliers [%],MSE,13.284396747600427
59,Bayesian,RSRZ outliers [%],MAE,2.5028677301138953
59,Bayesian,RSRZ outliers [%],MAD,1.9856427934121026
59,Bayesian,R [%],MSE,2.990043940809937
59,Bayesian,R [%],MAE,1.2754898147460938
59,Bayesian,R [%],MAD,0.9609219227865076
59,Bayesian,R free [%],MSE,3.0904101496114764
59,Bayesian,R free [%],MAE,1.3152319082176065
59,Bayesian,R free [%],MAD,1.0338354599845978
60,Mean,Clashscore,MSE,219.32626588702112
60,Mean,Clashscore,MAE,6.834358556276853
60,Mean,Clashscore,MAD,4.448708645742398
60,Mean,Ramachandran outliers [%],MSE,1.8317113998507462
