Experiment,Method,Column,Measure,Value
48,Bayesian,Ramachandran outliers [%],MAE,0.3800398005965251
48,Bayesian,Ramachandran outliers [%],MAD,0.2170580560165919
48,Bayesian,Rotamer outliers [%],MSE,6.50524479872003
48,Bayesian,Rotamer outliers [%],MAE,1.7498436501883499
48,Bayesian,Rotamer outliers [%],MAD,1.201221771001226
48,Bayesian,RSRZ outliers [%],MSE,15.053469741384124
48,Bayesian,RSRZ outliers [%],MAE,2.5444837557637108
48,Bayesian,RSRZ outliers [%],MAD,1.9888317146077532
48,Bayesian,R [%],MSE,3.2380225154371214
48,Bayesian,R [%],MAE,1.2855337990723428
48,Bayesian,R [%],MAD,0.975005309665745
48,Bayesian,R free [%],MSE,3.0439337823747294
48,Bayesian,R free [%],MAE,1.288741127176456
48,Bayesian,R free [%],MAD,0.9963360769934901
49,Mean,Clashscore,MSE,63.83590166708119
49,Mean,Clashscore,MAE,5.656279169748625
49,Mean,Clashscore,MAD,4.7959527561613555
49,Mean,Ramachandran outliers [%],MSE,1.3671107008939825
49,Mean,Ramachandran outliers [%],MAE,0.5996357106775255
49,Mean,Ramachandran outliers [%],MAD,0.49310594741838293
49,Mean,Rotamer outliers [%],MSE,13.519789119747411
49,Mean,Rotamer outliers [%],MAE,2.555882163946073
49,Mean,Rotamer outliers [%],MAD,2.0547985369156327
49,Mean,RSRZ outliers [%],MSE,16.255534654865237
49,Mean,RSRZ outliers [%],MAE,2.7333139449218318
49,Mean,RSRZ outliers [%],MAD,2.2824306814307
49,Mean,R [%],MSE,10.336921590373189
49,Mean,R [%],MAE,2.4765762506188653
49,Mean,R [%],MAD,1.9856971221126969
49,Mean,R free [%],MSE,14.64049899394971
49,Mean,R free [%],MAE,3.014392816559361
49,Mean,R free [%],MAD,2.5283366265701552
49,Median,Clashscore,MSE,68.54133553719011
49,Median,Clashscore,MAE,4.949421487603305
49,Median,Clashscore,MAD,3.0199999999999996
49,Median,Ramachandran outliers [%],MSE,1.5825758405379442
49,Median,Ramachandran outliers [%],MAE,0.49352065321805955
49,Median,Ramachandran outliers [%],MAD,0.04000000000000001
49,Median,Rotamer outliers [%],MSE,15.171464836725036
49,Median,Rotamer outliers [%],MAE,2.340728821580691
49,Median,Rotamer outliers [%],MAD,1.3499999999999996
49,Median,RSRZ outliers [%],MSE,17.25783854900297
49,Median,RSRZ outliers [%],MAE,2.59903012303776
49,Median,RSRZ outliers [%],MAD,1.84
49,Median,R [%],MSE,10.34382898889348
49,Median,R [%],MAE,2.4738913258462714
49,Median,R [%],MAD,1.9994999999999994
49,Median,R free [%],MSE,14.641341337055607
49,Median,R free [%],MAE,3.0144117164158035
49,Median,R free [%],MAD,2.5199999999999996
49,Bayesian,Clashscore,MSE,21.383387167564713
49,Bayesian,Clashscore,MAE,3.208405601209658
49,Bayesian,Clashscore,MAD,2.2399604099182397
49,Bayesian,Ramachandran outliers [%],MSE,0.6816924266337498
49,Bayesian,Ramachandran outliers [%],MAE,0.4247404962365668
49,Bayesian,Ramachandran outliers [%],MAD,0.21321815260714821
49,Bayesian,Rotamer outliers [%],MSE,7.012160032692232
49,Bayesian,Rotamer outliers [%],MAE,1.8044660794073826
49,Bayesian,Rotamer outliers [%],MAD,1.240415097846967
49,Bayesian,RSRZ outliers [%],MSE,14.538719385379748
49,Bayesian,RSRZ outliers [%],MAE,2.5360328434245516
49,Bayesian,RSRZ outliers [%],MAD,2.003930973689362
49,Bayesian,R [%],MSE,3.2167992771718095
49,Bayesian,R [%],MAE,1.334385510317479
49,Bayesian,R [%],MAD,1.0234452193986847
49,Bayesian,R free [%],MSE,3.127599319114495
49,Bayesian,R free [%],MAE,1.3090475333638782
49,Bayesian,R free [%],MAD,1.0068372330574178
50,Mean,Clashscore,MSE,57.189636165240614
50,Mean,Clashscore,MAE,5.519929084832222
50,Mean,Clashscore,MAD,4.405443763910779
50,Mean,Ramachandran outliers [%],MSE,1.4965788455765783
50,Mean,Ramachandran outliers [%],MAE,0.5783572939898753
50,Mean,Ramachandran outliers [%],MAD,0.49367262371538234
50,Mean,Rotamer outliers [%],MSE,14.411405648841322
50,Mean,Rotamer outliers [%],MAE,2.636852021923531
50,Mean,Rotamer outliers [%],MAD,2.112084069554305
50,Mean,RSRZ outliers [%],MSE,15.319502034113633
50,Mean,RSRZ outliers [%],MAE,2.695152674344711
50,Mean,RSRZ outliers [%],MAD,2.2543166849123306
50,Mean,R [%],MSE,10.039043414231989
50,Mean,R [%],MAE,2.4672760241223557
50,Mean,R [%],MAD,2.0742353940374976
50,Mean,R free [%],MSE,14.610413411327118
50,Mean,R free [%],MAE,3.0029118019399035
50,Mean,R free [%],MAD,2.530999999999999
50,Median,Clashscore,MSE,64.68723140495868
50,Median,Clashscore,MAE,5.111404958677686
50,Median,Clashscore,MAD,3.32
50,Median,Ramachandran outliers [%],MSE,1.681467435158502
50,Median,Ramachandran outliers [%],MAE,0.4612584053794428
50,Median,Ramachandran outliers [%],MAD,0.03
50,Median,Rotamer outliers [%],MSE,16.443024325603407
50,Median,Rotamer outliers [%],MAE,2.4887079981069573
50,Median,Rotamer outliers [%],MAD,1.4499999999999997
50,Median,RSRZ outliers [%],MSE,16.405721306745864
50,Median,RSRZ outliers [%],MAE,2.5768943572337717
50,Median,RSRZ outliers [%],MAD,1.8499999999999999
50,Median,R [%],MSE,10.046583067910328
50,Median,R [%],MAE,2.463742779372203
50,Median,R [%],MAD,2.0614999999999988
50,Median,R free [%],MSE,14.615373841359078
50,Median,R free [%],MAE,3.003275496616106
50,Median,R free [%],MAD,2.5199999999999996
50,Bayesian,Clashscore,MSE,27.914248485642947
50,Bayesian,Clashscore,MAE,3.4249199919554183
50,Bayesian,Clashscore,MAD,2.2636904288884283
50,Bayesian,Ramachandran outliers [%],MSE,0.7718064097224839
50,Bayesian,Ramachandran outliers [%],MAE,0.4036151772966106
50,Bayesian,Ramachandran outliers [%],MAD,0.2005509595139262
50,Bayesian,Rotamer outliers [%],MSE,8.116053966504234
50,Bayesian,Rotamer outliers [%],MAE,1.8880452953579459
50,Bayesian,Rotamer outliers [%],MAD,1.28927061976481
50,Bayesian,RSRZ outliers [%],MSE,13.645042761176637
50,Bayesian,RSRZ outliers [%],MAE,2.495222841431282
50,Bayesian,RSRZ outliers [%],MAD,1.9606592802777822
50,Bayesian,R [%],MSE,3.3747702199260683
50,Bayesian,R [%],MAE,1.3513138228480701
50,Bayesian,R [%],MAD,1.0107804000955642
50,Bayesian,R free [%],MSE,3.30734340391955
50,Bayesian,R free [%],MAE,1.3329388441927363
50,Bayesian,R free [%],MAD,1.0243963604944817
51,Mean,Clashscore,MSE,60.305566949489936
51,Mean,Clashscore,MAE,5.55823394687881
51,Mean,Clashscore,MAD,4.835809952398743
51,Mean,Ramachandran outliers [%],MSE,1.528089893921818
51,Mean,Ramachandran outliers [%],MAE,0.6198041319955854
51,Mean,Ramachandran outliers [%],MAD,0.49294432291881635
51,Mean,Rotamer outliers [%],MSE,12.584454613148454
51,Mean,Rotamer outliers [%],MAE,2.5076280610287487
51,Mean,Rotamer outliers [%],MAD,2.0659876645144246
51,Mean,RSRZ outliers [%],MSE,15.494113000612106
51,Mean,RSRZ outliers [%],MAE,2.7636786128389503
51,Mean,RSRZ outliers [%],MAD,2.3148765277005072
51,Mean,R [%],MSE,10.56540254031353
51,Mean,R [%],MAE,2.4867059314289444
51,Mean,R [%],MAD,2.0143270583519666
51,Mean,R free [%],MSE,15.118811762621196
51,Mean,R free [%],MAE,3.0213106514907397
51,Mean,R free [%],MAD,2.495968590566825
51,Median,Clashscore,MSE,65.79448099173554
51,Median,Clashscore,MAE,4.900495867768594
51,Median,Clashscore,MAD,2.78
51,Median,Ramachandran outliers [%],MSE,1.7522621037463977
51,Median,Ramachandran outliers [%],MAE,0.5036743515850145
51,Median,Ramachandran outliers [%],MAD,0.03
51,Median,Rotamer outliers [%],MSE,14.069151822053954
51,Median,Rotamer outliers [%],MAE,2.309427354472314
51,Median,Rotamer outliers [%],MAD,1.4000000000000004
51,Median,RSRZ outliers [%],MSE,16.543957725922787
51,Median,RSRZ outliers [%],MAE,2.6266423419601193
51,Median,RSRZ outliers [%],MAD,1.8699999999999997
51,Median,R [%],MSE,10.572083209472767
51,Median,R [%],MAE,2.480941828568949
51,Median,R [%],MAD,2.0
51,Median,R free [%],MSE,15.124242749948724
51,Median,R free [%],MAE,3.0217137254943665
51,Median,R free [%],MAD,2.4929999999999986
51,Bayesian,Clashscore,MSE,32.41719954060969
51,Bayesian,Clashscore,MAE,4.043560026501736
51,Bayesian,Clashscore,MAD,2.846963420174238
51,Bayesian,Ramachandran outliers [%],MSE,0.7892192918229949
51,Bayesian,Ramachandran outliers [%],MAE,0.41765772043346694
51,Bayesian,Ramachandran outliers [%],MAD,0.20043153763263977
51,Bayesian,Rotamer outliers [%],MSE,6.938887368319991
51,Bayesian,Rotamer outliers [%],MAE,1.7754762076092887
51,Bayesian,Rotamer outliers [%],MAD,1.2343269027868882
51,Bayesian,RSRZ outliers [%],MSE,13.783926630487477
51,Bayesian,RSRZ outliers [%],MAE,2.557114044176551
51,Bayesian,RSRZ outliers [%],MAD,2.037793753529021
51,Bayesian,R [%],MSE,3.3167226319312206
51,Bayesian,R [%],MAE,1.3062803527417237
51,Bayesian,R [%],MAD,0.9908985860000765
51,Bayesian,R free [%],MSE,3.1272866118558715
51,Bayesian,R free [%],MAE,1.3007318809114068
51,Bayesian,R free [%],MAD,1.011564181602811
52,Mean,Clashscore,MSE,58.23998773388519
52,Mean,Clashscore,MAE,5.379176696210065
52,Mean,Clashscore,MAD,4.296188731662143
52,Mean,Ramachandran outliers [%],MSE,2.2579474192585995
52,Mean,Ramachandran outliers [%],MAE,0.6357341302602223
52,Mean,Ramachandran outliers [%],MAD,0.4925409220355772
52,Mean,Rotamer outliers [%],MSE,13.343366763926303
52,Mean,Rotamer outliers [%],MAE,2.58078981053478
52,Mean,Rotamer outliers [%],MAD,2.1160288653665145
52,Mean,RSRZ outliers [%],MSE,15.898174615858972
52,Mean,RSRZ outliers [%],MAE,2.7173157575162885
52,Mean,RSRZ outliers [%],MAD,2.3089088494463486
52,Mean,R [%],MSE,10.780085943992479
52,Mean,R [%],MAE,2.4857844874924018
52,Mean,R [%],MAD,1.9867242510751595
52,Mean,R free [%],MSE,14.928623091737032
52,Mean,R free [%],MAE,3.0203590983980124
52,Mean,R free [%],MAD,2.4632454309346343
52,Median,Clashscore,MSE,61.65058099173554
52,Median,Clashscore,MAE,4.599917355371901
52,Median,Clashscore,MAD,2.83
52,Median,Ramachandran outliers [%],MSE,2.50382497598463
52,Median,Ramachandran outliers [%],MAE,0.5268587896253603
52,Median,Ramachandran outliers [%],MAD,0.03
52,Median,Rotamer outliers [%],MSE,14.822272645527688
52,Median,Rotamer outliers [%],MAE,2.3328395646000946
52,Median,Rotamer outliers [%],MAD,1.3499999999999996
52,Median,RSRZ outliers [%],MSE,16.874340577004666
52,Median,RSRZ outliers [%],MAE,2.581144675434875
52,Median,RSRZ outliers [%],MAD,1.8400000000000003
52,Median,R [%],MSE,10.796535136428624
52,Median,R [%],MAE,2.4843697861700003
52,Median,R [%],MAD,1.9790000000000028
52,Median,R free [%],MSE,14.931348049407125
52,Median,R free [%],MAE,3.0203452884114745
52,Median,R free [%],MAD,2.4800000000000004
52,Bayesian,Clashscore,MSE,34.837124517000504
52,Bayesian,Clashscore,MAE,3.746302982657096
52,Bayesian,Clashscore,MAD,2.5499672139917564
52,Bayesian,Ramachandran outliers [%],MSE,0.7320277346706792
52,Bayesian,Ramachandran outliers [%],MAE,0.42048412403465985
52,Bayesian,Ramachandran outliers [%],MAD,0.2156363257176239
52,Bayesian,Rotamer outliers [%],MSE,7.0583211970088096
52,Bayesian,Rotamer outliers [%],MAE,1.7498103089922132
52,Bayesian,Rotamer outliers [%],MAD,1.162463984883857
52,Bayesian,RSRZ outliers [%],MSE,14.526258284612961
52,Bayesian,RSRZ outliers [%],MAE,2.550424653105647
52,Bayesian,RSRZ outliers [%],MAD,2.04021037767361
52,Bayesian,R [%],MSE,3.1782988833042967
52,Bayesian,R [%],MAE,1.311743406155101
52,Bayesian,R [%],MAD,0.9939114375464122
52,Bayesian,R free [%],MSE,3.1711989719020863
52,Bayesian,R free [%],MAE,1.3208627439156233
52,Bayesian,R free [%],MAD,1.0155534923886087
53,Mean,Clashscore,MSE,145.96662792475138
53,Mean,Clashscore,MAE,6.330896534371441
53,Mean,Clashscore,MAD,4.055679983103991
53,Mean,Ramachandran outliers [%],MSE,1.2578257491303426
53,Mean,Ramachandran outliers [%],MAE,0.5804867496096424
53,Mean,Ramachandran outliers [%],MAD,0.49369441578273965
53,Mean,Rotamer outliers [%],MSE,12.263229474911158
53,Mean,Rotamer outliers [%],MAE,2.5127665403864254
53,Mean,Rotamer outliers [%],MAD,2.1026527899334515
53,Mean,RSRZ outliers [%],MSE,16.5161782452175
53,Mean,RSRZ outliers [%],MAE,2.7400081171043107
53,Mean,RSRZ outliers [%],MAD,2.2619476498986018
53,Mean,R [%],MSE,10.687776288700006
53,Mean,R [%],MAE,2.5017509173703063
53,Mean,R [%],MAD,2.0351177263584823
53,Mean,R free [%],MSE,14.534665286917448
53,Mean,R free [%],MAE,2.9984858183797325
53,Mean,R free [%],MAD,2.4778205800157167
53,Median,Clashscore,MSE,159.62498842975205
53,Median,Clashscore,MAE,6.029586776859505
53,Median,Clashscore,MAD,2.8699999999999997
53,Median,Ramachandran outliers [%],MSE,1.4415369836695486
53,Median,Ramachandran outliers [%],MAE,0.460028818443804
53,Median,Ramachandran outliers [%],MAD,0.03
53,Median,Rotamer outliers [%],MSE,13.556617226691909
53,Median,Rotamer outliers [%],MAE,2.2830288689067677
53,Median,Rotamer outliers [%],MAD,1.3800000000000003
53,Median,RSRZ outliers [%],MSE,17.627397114976667
53,Median,RSRZ outliers [%],MAE,2.6194586338565973
53,Median,RSRZ outliers [%],MAD,1.8599999999999999
53,Median,R [%],MSE,10.679671650123701
53,Median,R [%],MAE,2.495814492038678
53,Median,R [%],MAD,2.0295000000000005
53,Median,R free [%],MSE,14.53614679321114
53,Median,R free [%],MAE,2.9986556504402833
53,Median,R free [%],MAD,2.4800000000000004
53,Bayesian,Clashscore,MSE,62.091287180613676
53,Bayesian,Clashscore,MAE,4.154162935795188
53,Bayesian,Clashscore,MAD,2.686797691775068
53,Bayesian,Ramachandran outliers [%],MSE,0.7618886005101028
53,Bayesian,Ramachandran outliers [%],MAE,0.4121553661007345
53,Bayesian,Ramachandran outliers [%],MAD,0.20286787971559578
53,Bayesian,Rotamer outliers [%],MSE,6.511114793393897
53,Bayesian,Rotamer outliers [%],MAE,1.7685379692389047
53,Bayesian,Rotamer outliers [%],MAD,1.2254532192351382
53,Bayesian,RSRZ outliers [%],MSE,14.795853978548744
53,Bayesian,RSRZ outliers [%],MAE,2.551841402294484
53,Bayesian,RSRZ outliers [%],MAD,2.0060307195102025
53,Bayesian,R [%],MSE,3.2044957818045896
53,Bayesian,R [%],MAE,1.3248441393945658
53,Bayesian,R [%],MAD,1.0073675294050055
53,Bayesian,R free [%],MSE,3.08898916294204
53,Bayesian,R free [%],MAE,1.315709609744478
53,Bayesian,R free [%],MAD,1.0148207120586257
54,Mean,Clashscore,MSE,401.7225125534375
54,Mean,Clashscore,MAE,6.6195663382480445
54,Mean,Clashscore,MAD,4.27398721427063
54,Mean,Ramachandran outliers [%],MSE,1.250293582751257
54,Mean,Ramachandran outliers [%],MAE,0.5838630140467662
54,Mean,Ramachandran outliers [%],MAD,0.4933456601593133
54,Mean,Rotamer outliers [%],MSE,13.80965250678318
54,Mean,Rotamer outliers [%],MAE,2.6028342737577637
54,Mean,Rotamer outliers [%],MAD,2.12401753719636
54,Mean,RSRZ outliers [%],MSE,16.115286872109
54,Mean,RSRZ outliers [%],MAE,2.7472536105221543
54,Mean,RSRZ outliers [%],MAD,2.3164379677320937
54,Mean,R [%],MSE,10.134663835934196
54,Mean,R [%],MAE,2.4679314437500937
54,Mean,R [%],MAD,2.0095640601181497
54,Mean,R free [%],MSE,14.903662069970311
54,Mean,R free [%],MAE,3.004135090784932
54,Mean,R free [%],MAD,2.4449953933268915
54,Median,Clashscore,MSE,417.20442396694216
54,Median,Clashscore,MAE,6.360743801652894
54,Median,Clashscore,MAD,2.83
54,Median,Ramachandran outliers [%],MSE,1.4528335734870317
54,Median,Ramachandran outliers [%],MAE,0.4790249759846302
54,Median,Ramachandran outliers [%],MAD,0.07
54,Median,Rotamer outliers [%],MSE,15.570819072408899
54,Median,Rotamer outliers [%],MAE,2.417714150496924
54,Median,Rotamer outliers [%],MAD,1.4099999999999997
54,Median,RSRZ outliers [%],MSE,17.13961086974968
54,Median,RSRZ outliers [%],MAE,2.6112354688162918
54,Median,RSRZ outliers [%],MAD,1.9
54,Median,R [%],MSE,10.124804903530311
54,Median,R [%],MAE,2.4645914110257627
54,Median,R [%],MAD,2.0
54,Median,R free [%],MSE,14.909056623483668
54,Median,R free [%],MAE,3.0047059043626465
54,Median,R free [%],MAD,2.443999999999999
54,Bayesian,Clashscore,MSE,102.70229439296055
54,Bayesian,Clashscore,MAE,4.404812463558249
54,Bayesian,Clashscore,MAD,2.9324229704803817
54,Bayesian,Ramachandran outliers [%],MSE,0.6000491811326867
54,Bayesian,Ramachandran outliers [%],MAE,0.40797325999605416
54,Bayesian,Ramachandran outliers [%],MAD,0.22
54,Bayesian,Rotamer outliers [%],MSE,6.955507709234497
54,Bayesian,Rotamer outliers [%],MAE,1.7774449745509622
54,Bayesian,Rotamer outliers [%],MAD,1.2533757959790182
54,Bayesian,RSRZ outliers [%],MSE,14.466241569155539
54,Bayesian,RSRZ outliers [%],MAE,2.5647738657179384
54,Bayesian,RSRZ outliers [%],MAD,2.038008252954865
54,Bayesian,R [%],MSE,3.1907582839118347
54,Bayesian,R [%],MAE,1.3233683230980435
54,Bayesian,R [%],MAD,1.0059662939361846
54,Bayesian,R free [%],MSE,3.2444560371115156
54,Bayesian,R free [%],MAE,1.34718733295935
54,Bayesian,R free [%],MAD,1.0540139899586638
55,Mean,Clashscore,MSE,58.63634093322033
55,Mean,Clashscore,MAE,5.279197034793505
55,Mean,Clashscore,MAD,4.507082270563581
55,Mean,Ramachandran outliers [%],MSE,2.010913884273244
55,Mean,Ramachandran outliers [%],MAE,0.6175164815672298
55,Mean,Ramachandran outliers [%],MAD,0.49318609930248875
55,Mean,Rotamer outliers [%],MSE,12.003546710479048
55,Mean,Rotamer outliers [%],MAE,2.467403717708444
55,Mean,Rotamer outliers [%],MAD,2.0789911983750855
55,Mean,RSRZ outliers [%],MSE,16.163660902811202
55,Mean,RSRZ outliers [%],MAE,2.7479352203139897
55,Mean,RSRZ outliers [%],MAD,2.316683566339441
55,Mean,R [%],MSE,10.148560236771479
55,Mean,R [%],MAE,2.4736001156243517
55,Mean,R [%],MAD,2.0505095033778016
55,Mean,R free [%],MSE,14.040176272352276
55,Mean,R free [%],MAE,2.945466242266323
55,Mean,R free [%],MAD,2.4629924932334752
55,Median,Clashscore,MSE,57.141868595041316
55,Median,Clashscore,MAE,4.045702479338844
55,Median,Clashscore,MAD,2.3899999999999997
55,Median,Ramachandran outliers [%],MSE,2.212968395773296
55,Median,Ramachandran outliers [%],MAE,0.49107588856868395
55,Median,Ramachandran outliers [%],MAD,0.04
55,Median,Rotamer outliers [%],MSE,13.065028442972078
55,Median,Rotamer outliers [%],MAE,2.1985849503076196
55,Median,Rotamer outliers [%],MAD,1.3399999999999999
55,Median,RSRZ outliers [%],MSE,17.183209011455244
55,Median,RSRZ outliers [%],MAE,2.6104285108188376
55,Median,RSRZ outliers [%],MAD,1.86
55,Median,R [%],MSE,10.148802120000354
55,Median,R [%],MAE,2.468718199153932
55,Median,R [%],MAD,2.0410000000000004
55,Median,R free [%],MSE,14.048896263460852
55,Median,R free [%],MAE,2.9463140729128923
55,Median,R free [%],MAD,2.4819999999999958
55,Bayesian,Clashscore,MSE,22.362339594581123
55,Bayesian,Clashscore,MAE,3.1393737676441154
55,Bayesian,Clashscore,MAD,2.0869395335297307
55,Bayesian,Ramachandran outliers [%],MSE,0.9452255152260793
55,Bayesian,Ramachandran outliers [%],MAE,0.4323453266932883
55,Bayesian,Ramachandran outliers [%],MAD,0.20739507223049422
55,Bayesian,Rotamer outliers [%],MSE,6.2605929685811015
55,Bayesian,Rotamer outliers [%],MAE,1.695947181673687
55,Bayesian,Rotamer outliers [%],MAD,1.2059313910357912
55,Bayesian,RSRZ outliers [%],MSE,14.409459064678748
55,Bayesian,RSRZ outliers [%],MAE,2.553232802927755
55,Bayesian,RSRZ outliers [%],MAD,1.999932053462412
55,Bayesian,R [%],MSE,3.1430721862120863
55,Bayesian,R [%],MAE,1.3127647333516945
55,Bayesian,R [%],MAD,0.9805296529182801
55,Bayesian,R free [%],MSE,3.0796601497096967
55,Bayesian,R free [%],MAE,1.317767987288843
55,Bayesian,R free [%],MAD,1.03690518963948
56,Mean,Clashscore,MSE,44.86033719531543
56,Mean,Clashscore,MAE,5.042358200209911
56,Mean,Clashscore,MAD,4.364246584244473
56,Mean,Ramachandran outliers [%],MSE,1.1710618137723787
56,Mean,Ramachandran outliers [%],MAE,0.58767293324197
56,Mean,Ramachandran outliers [%],MAD,0.4933194106236329
56,Mean,Rotamer outliers [%],MSE,13.911772913130958
56,Mean,Rotamer outliers [%],MAE,2.5564189454560347
56,Mean,Rotamer outliers [%],MAD,2.107302293706756
56,Mean,RSRZ outliers [%],MSE,16.283486398258987
56,Mean,RSRZ outliers [%],MAE,2.7566803006603062
56,Mean,RSRZ outliers [%],MAD,2.2829259166203055
56,Mean,R [%],MSE,10.200832880896321
56,Mean,R [%],MAE,2.4688662367531924
56,Mean,R [%],MAD,1.9915000000000003
56,Mean,R free [%],MSE,14.496071350294882
56,Mean,R free [%],MAE,3.0025242247545196
56,Mean,R free [%],MAD,2.548802972627957
56,Median,Clashscore,MSE,50.65941157024793
56,Median,Clashscore,MAE,4.745619834710744
56,Median,Clashscore,MAD,2.9700000000000006
56,Median,Ramachandran outliers [%],MSE,1.375017819404419
56,Median,Ramachandran outliers [%],MAE,0.4809365994236311
56,Median,Ramachandran outliers [%],MAD,0.05
56,Median,Rotamer outliers [%],MSE,15.211487931850451
56,Median,Rotamer outliers [%],MAE,2.297008991954567
56,Median,Rotamer outliers [%],MAD,1.3599999999999999
56,Median,RSRZ outliers [%],MSE,17.375842647433178
56,Median,RSRZ outliers [%],MAE,2.6265422146796777
56,Median,RSRZ outliers [%],MAD,1.85
56,Median,R [%],MSE,10.215735114823449
56,Median,R [%],MAE,2.467458352533525
56,Median,R [%],MAD,1.9795000000000016
56,Median,R free [%],MSE,14.493725358015313
56,Median,R free [%],MAE,3.002048230876805
56,Median,R free [%],MAD,2.545999999999996
56,Bayesian,Clashscore,MSE,23.825251229283975
56,Bayesian,Clashscore,MAE,3.532676265980475
56,Bayesian,Clashscore,MAD,2.900210067200706
56,Bayesian,Ramachandran outliers [%],MSE,0.6095087358862235
56,Bayesian,Ramachandran outliers [%],MAE,0.3959165150508769
56,Bayesian,Ramachandran outliers [%],MAD,0.20053115195959986
56,Bayesian,Rotamer outliers [%],MSE,7.254294054599197
56,Bayesian,Rotamer outliers [%],MAE,1.8087984889418987
56,Bayesian,Rotamer outliers [%],MAD,1.2743820681814793
56,Bayesian,RSRZ outliers [%],MSE,14.690590884512027
56,Bayesian,RSRZ outliers [%],MAE,2.5748027829922373
56,Bayesian,RSRZ outliers [%],MAD,2.0256951978797115
56,Bayesian,R [%],MSE,3.097097147409748
56,Bayesian,R [%],MAE,1.3150377875790253
56,Bayesian,R [%],MAD,0.9988089416940777
56,Bayesian,R free [%],MSE,3.0598649826997475
56,Bayesian,R free [%],MAE,1.3006633173929887
56,Bayesian,R free [%],MAD,1.0029085630758754
57,Mean,Clashscore,MSE,83.93794351035568
57,Mean,Clashscore,MAE,5.800702703562731
57,Mean,Clashscore,MAD,4.354744285412572
57,Mean,Ramachandran outliers [%],MSE,1.4176175948454046
57,Mean,Ramachandran outliers [%],MAE,0.5868843225358231
57,Mean,Ramachandran outliers [%],MAD,0.4935926369226959
57,Mean,Rotamer outliers [%],MSE,13.259111357626425
57,Mean,Rotamer outliers [%],MAE,2.529541524793094
57,Mean,Rotamer outliers [%],MAD,2.074124461251383
57,Mean,RSRZ outliers [%],MSE,16.2429777110288
57,Mean,RSRZ outliers [%],MAE,2.747719453723917
57,Mean,RSRZ outliers [%],MAD,2.3122072468189727
57,Mean,R [%],MSE,10.410039023185291
57,Mean,R [%],MAE,2.4604968517037364
57,Mean,R [%],MAD,1.9871909059899835
57,Mean,R free [%],MSE,14.45907128598894
57,Mean,R free [%],MAE,3.0061257277264346
57,Mean,R free [%],MAD,2.5281451758190308
57,Median,Clashscore,MSE,95.27092314049587
57,Median,Clashscore,MAE,5.449834710743802
57,Median,Clashscore,MAD,2.78
57,Median,Ramachandran outliers [%],MSE,1.6068266570605187
57,Median,Ramachandran outliers [%],MAE,0.4662391930835734
57,Median,Ramachandran outliers [%],MAD,0.03
57,Median,Rotamer outliers [%],MSE,14.759567345007097
57,Median,Rotamer outliers [%],MAE,2.3258589682915285
57,Median,Rotamer outliers [%],MAD,1.3899999999999997
57,Median,RSRZ outliers [%],MSE,17.349194832414085
57,Median,RSRZ outliers [%],MAE,2.6207577428935087
57,Median,RSRZ outliers [%],MAD,1.8699999999999997
57,Median,R [%],MSE,10.430765793687439
57,Median,R [%],MAE,2.457851124979017
57,Median,R [%],MAD,2.0
57,Median,R free [%],MSE,14.460764514670759
57,Median,R free [%],MAE,3.0064031959745936
57,Median,R free [%],MAD,2.5199999999999996
57,Bayesian,Clashscore,MSE,43.480608660219026
57,Bayesian,Clashscore,MAE,4.220241409260206
57,Bayesian,Clashscore,MAD,2.666981634774861
57,Bayesian,Ramachandran outliers [%],MSE,0.649082252162892
57,Bayesian,Ramachandran outliers [%],MAE,0.3976352562473228
57,Bayesian,Ramachandran outliers [%],MAD,0.19446722283174378
57,Bayesian,Rotamer outliers [%],MSE,6.832368508957543
57,Bayesian,Rotamer outliers [%],MAE,1.7761668499489889
57,Bayesian,Rotamer outliers [%],MAD,1.2420675196898106
57,Bayesian,RSRZ outliers [%],MSE,14.422931694156489
57,Bayesian,RSRZ outliers [%],MAE,2.5368517469801892
57,Bayesian,RSRZ outliers [%],MAD,1.9920887665668916
57,Bayesian,R [%],MSE,3.048215712750883
57,Bayesian,R [%],MAE,1.3004688406300393
57,Bayesian,R [%],MAD,0.969153419702895
57,Bayesian,R free [%],MSE,2.9839007836182914
57,Bayesian,R free [%],MAE,1.2922402446542898
57,Bayesian,R free [%],MAD,0.9988643537175772
58,Mean,Clashscore,MSE,62.469748919198565
58,Mean,Clashscore,MAE,5.143747967383614
58,Mean,Clashscore,MAD,3.8240101213588282
58,Mean,Ramachandran outliers [%],MSE,1.7502209899144971
58,Mean,Ramachandran outliers [%],MAE,0.6139087203436597
58,Mean,Ramachandran outliers [%],MAD,0.4930263733542448
58,Mean,Rotamer outliers [%],MSE,12.792443242269824
58,Mean,Rotamer outliers [%],MAE,2.4579358676994323
58,Mean,Rotamer outliers [%],MAD,2.0477334577340365
58,Mean,RSRZ outliers [%],MSE,18.70193167863795
58,Mean,RSRZ outliers [%],MAE,2.7778976318823774
58,Mean,RSRZ outliers [%],MAD,2.3003665583891166
58,Mean,R [%],MSE,10.364498164134588
58,Mean,R [%],MAE,2.464145240230025
58,Mean,R [%],MAD,1.9861406440104936
58,Mean,R free [%],MSE,14.861057348158296
58,Mean,R free [%],MAE,3.03012853802102
58,Mean,R free [%],MAD,2.5484784821570745
58,Median,Clashscore,MSE,66.97149999999999
58,Median,Clashscore,MAE,4.525867768595043
